Date,Open,High,Low,Close,Adj Close,Volume
2022-10-05,296.768860,296.664948,294.563385,296.745789,296.745789,662661565
2022-10-06,296.763550,300.175934,285.706299,292.802795,292.802795,1031848809
2022-10-07,292.943542,293.134247,287.789429,290.769714,290.769714,978128288
2022-10-08,290.576172,290.576172,283.273285,283.703949,283.703949,620530365
2022-10-09,283.683411,286.587952,282.671082,285.810577,285.810577,585873482
2022-10-10,285.817291,286.214508,279.883881,279.883881,279.883881,674673874
2022-10-11,279.807129,281.243286,277.114197,279.741058,279.741058,602322493
2022-10-12,279.777344,280.323242,278.223206,279.206360,279.206360,563548474
2022-10-13,279.193695,279.816620,267.555176,278.327179,278.327179,1151266409
2022-10-14,278.321564,282.172546,276.030487,277.289734,277.289734,832325314
2022-10-15,277.281372,279.138550,275.559204,276.093323,276.093323,505759783
2022-10-16,276.101044,281.191864,276.050354,279.797333,279.797333,578388222
2022-10-17,279.778839,280.161469,277.765930,279.883026,279.883026,604280817
2022-10-18,279.905334,280.052856,274.725372,277.019348,277.019348,608289468
2022-10-19,277.028381,279.968414,277.120422,278.503998,278.503998,509698340
2022-10-20,278.475708,277.993866,273.702789,275.352753,275.352753,551986901
2022-10-21,275.325806,274.823364,272.260803,273.855957,273.855957,602206402
2022-10-22,273.850555,274.915344,272.363617,274.379791,274.379791,397104139
2022-10-23,274.380280,280.525299,272.983002,279.856293,279.856293,490510159
2022-10-24,279.848755,281.106110,275.206238,277.188690,277.188690,542228646
2022-10-25,277.162323,290.648163,275.970490,285.483215,285.483215,943508151
2022-10-26,285.406616,289.223816,285.213531,287.685760,287.685760,1007897473
2022-10-27,287.700653,290.798157,286.275238,287.794159,287.794159,877422484
2022-10-28,287.791168,301.839569,287.979980,299.059906,299.059906,1076520520
2022-10-29,299.049469,308.995453,296.983704,305.285461,305.285461,1402274101
2022-10-30,305.297455,319.185364,303.595947,315.187073,315.187073,1458176345
2022-10-31,315.103271,339.655731,309.203766,330.128571,330.128571,2193440004
2022-11-01,330.044739,337.451385,321.018524,328.600983,328.600983,1345578130
2022-11-02,328.488129,330.864990,319.185638,326.217407,326.217407,1437768764
2022-11-03,326.241730,346.478760,324.618011,338.188416,338.188416,1553754875
2022-11-04,338.141205,360.662415,336.929413,355.027649,355.027649,1942278808
2022-11-05,355.040741,360.903839,347.592194,349.830017,349.830017,1233626575
2022-11-06,349.864471,355.840485,341.637329,341.835693,341.835693,1151748119
2022-11-07,341.339935,343.055542,327.680847,336.423767,336.423767,1808342682
2022-11-08,336.396912,385.276184,300.955048,325.067108,325.067108,5347451743
2022-11-09,325.195465,329.844482,261.486847,266.333557,266.333557,3185245361
2022-11-10,266.366150,305.920135,264.058594,298.356964,298.356964,2414952017
2022-11-11,298.265533,299.416107,272.779144,279.439484,279.439484,1566962303
2022-11-12,279.475250,279.968445,262.271210,272.490662,272.490662,1147904367
2022-11-13,272.513824,276.103271,264.768890,267.826233,267.826233,925847936
2022-11-14,267.867706,281.776794,260.161926,269.942505,269.942505,1493549177
2022-11-15,269.990570,273.176331,266.286682,267.316895,267.316895,1077758925
2022-11-16,267.306244,270.506256,259.133820,261.785492,261.785492,874424674
2022-11-17,261.791931,263.017059,255.139282,258.577271,258.577271,824996815
2022-11-18,258.579987,265.364075,258.579437,264.797607,264.797607,662484809
2022-11-19,264.765930,265.128693,260.644318,263.300659,263.300659,533034963
2022-11-20,263.332214,264.511658,253.787003,255.772202,255.772202,697290154
2022-11-21,255.772827,256.580261,244.710602,248.076599,248.076599,1068610375
2022-11-22,247.931015,258.957977,245.959305,258.292023,258.292023,776288118
2022-11-23,258.385101,290.615784,257.240295,285.895691,285.895691,1843183581
2022-11-24,285.990204,290.772339,282.962646,288.657684,288.657684,1171412851
2022-11-25,288.567352,292.695404,283.276581,288.642365,288.642365,911360815
2022-11-26,288.636658,304.347015,288.461609,298.995209,298.995209,1172936978
2022-11-27,298.979462,303.634308,296.282715,296.538605,296.538605,765659407
2022-11-28,296.509949,297.880524,279.837921,283.778046,283.778046,1116472579
2022-11-29,283.743774,293.813232,279.967590,286.224854,286.224854,955494815
2022-11-30,286.273315,294.601440,285.597900,288.582397,288.582397,968630760
2022-12-01,288.544037,289.314972,277.012756,277.384155,277.384155,1361278682
2022-12-02,277.395874,278.576965,271.940948,278.576965,278.576965,810743254
2022-12-03,278.551239,279.066254,274.928375,275.742096,275.742096,602237065
2022-12-04,275.732574,277.340698,273.788055,277.216156,277.216156,600776990
2022-12-05,277.140869,281.321899,273.024963,274.827423,274.827423,672236249
